freq,indic_ur,cities\TIME_PERIOD	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,DE2011V,NL006F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16914 	16810 b	17057 b	: 	: 	18282 	18737 	19255 	19873 
A,DE2011V,NL007F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13364 	13490 b	13793 b	: 	: 	15278 	16017 	16636 	17006 
A,DE2011V,NL008F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31153 	31332 b	32458 b	: 	: 	36341 	37654 	38816 	39737 
A,DE2011V,NL009F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5417 b	5819 b	: 	: 	6390 	6714 	6934 	7160 
A,DE2011V,NL010F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6503 	7134 b	7226 b	: 	: 	7796 	7953 	8301 	8544 
A,DE2011V,NL011F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20404 	23848 b	24536 b	: 	: 	26852 	27387 	28934 	29535 
A,DE2011V,NL012F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9549 	9597 b	9684 b	: 	: 	10029 	10153 	10478 	10389 
A,DE2011V,NL013F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11312 b	11592 b	: 	: 	12591 	13347 	13741 	14284 
A,DE2011V,NL014F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50077 	52833 b	54901 b	: 	: 	63600 	68137 	72405 	76325 
A,DE2011V,NL015F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29050 	29090 b	30373 b	: 	: 	32775 	34015 	35073 	36468 
A,DE2011V,NL016F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7169 	6953 b	7057 b	: 	: 	7777 	7967 	8205 	8414 
A,DE2011V,NL017F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	160910 	181667 b	184367 b	: 	: 	199427 	205404 	213746 	219244 
A,DE2011V,NL018F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27652 	31669 b	32366 b	: 	: 	37020 	38192 	39922 	41591 
A,DE2011V,NL022F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7923 	14027 b	14619 b	: 	: 	16183 	16966 	17790 	18324 
A,DE2011V,NL025F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15852 	15934 b	16340 b	: 	: 	18042 	18521 	19447 	20038 
A,DE2011V,NL028F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10622 	11476 b	11769 b	: 	: 	12625 	13098 	13514 	14197 
A,DE2011V,NL029F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17417 	27133 b	28158 b	: 	: 	30550 	31469 	33828 	34858 
A,DE2011V,NL030F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11876 b	12128 b	: 	: 	12854 	13529 	14066 	14995 
A,DE2011V,NL031F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13510 	13922 b	14672 b	: 	: 	16594 	17248 	17334 	18079 
A,DE2011V,NL032F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7210 b	7501 b	: 	: 	8198 	8380 	8748 	8998 
A,DE2011V,NL033F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21889 	23124 b	23508 b	: 	: 	25664 	26130 	27301 	27586 
A,DE2011V,NL035F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6645 b	6788 b	: 	: 	7468 	7611 	7914 	7684 
A,DE2011V,NL037F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	206132 	235239 b	238095 b	: 	: 	254239 	261178 	267961 	274493 
A,DE2011V,NL038F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8317 	8314 b	8473 b	: 	: 	8894 	9168 	9401 	9605 
A,DE2011V,NL039F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6899 	7807 b	8140 b	: 	: 	8760 	8961 	9389 	9544 
A,DE2011V,NL040F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5202 b	5310 b	: 	: 	5744 	5902 	6180 	6210 
A,DE2011V,NL041F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23055 	24127 b	24886 b	: 	: 	27106 	27917 	28367 	29410 
A,DE2011V,NL042F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	73719 	81083 b	83298 b	: 	: 	91374 	95181 	99114 	102284 
A,DE2011V,NL043F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5470 b	5655 b	: 	: 	6218 	6372 	6592 	6794 
A,DE2011V,NL044F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10658 	10891 b	10759 b	: 	: 	11833 	12071 	12449 	12740 
A,DE2011V,NL047F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11326 	13932 b	14761 b	: 	: 	16521 	16903 	17595 	18237 
A,DE2011V,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	278785 	296249 	315258 	332345 	349760 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,NO001F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	146956 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,NO002F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23964 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,NO003F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14521 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,NO004F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	410103 	386071 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	663429 	: 	: 	: 	: 	: 	: 	: 	: 	: 	769697 	: 
A,DE2011V,PT001F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	342728 	: 	: 	: 	: 	: 	: 	: 	: 	: 	401179 	: 
A,DE2011V,PT002F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	47942 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69007 	: 
A,DE2011V,PT003F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18357 	: 
A,DE2011V,PT004F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12376 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14689 	: 
A,DE2011V,PT005F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14266 	: 
A,DE2011V,PT007F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2683 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2649 	: 
A,DE2011V,PT008F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10006 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13020 	: 
A,DE2011V,PT009F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11326 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10725 	: 
A,DE2011V,PT010F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5914 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6343 	: 
A,DE2011V,PT011F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3060 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4040 	: 
A,DE2011V,PT013F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2855 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3935 	: 
A,DE2011V,PT015F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3710 	: 
A,DE2011V,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	105828 p	77573 	: 	129683 	168698 	202308 	: 	298103 	: 	: 	: 	: 	: 
A,DE2011V,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	937816 	: 	: 	: 	: 	: 	1244094 	1326455 	: 	: 	: 	: 
A,DE2011V,SE001F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	299957 	: 	: 	: 	: 	: 	368727 	391318 	: 	: 	: 	: 
A,DE2011V,SE002F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	113322 	: 	: 	: 	: 	: 	138401 	148152 	: 	: 	: 	: 
A,DE2011V,SE003F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	87788 	: 	: 	: 	: 	: 	105366 	112667 	: 	: 	: 	: 
A,DE2011V,SE004F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15595 	: 	: 	: 	: 	: 	19510 	20948 	: 	: 	: 	: 
A,DE2011V,SE005F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8807 	: 	: 	: 	: 	: 	10861 	12053 	: 	: 	: 	: 
A,DE2011V,SE006F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27471 	: 	: 	: 	: 	: 	34057 	37583 	: 	: 	: 	: 
A,DE2011V,SE007F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18351 	: 	: 	: 	: 	: 	22176 	23788 	: 	: 	: 	: 
A,DE2011V,SE008F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19500 	: 	: 	: 	: 	: 	24742 	26912 	: 	: 	: 	: 
A,DE2011V,SE010F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26680 	28847 	: 	: 	: 	: 
A,DE2011V,SE011F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21998 	23338 	: 	: 	: 	: 
A,DE2011V,SE012F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32234 	35305 	: 	: 	: 	: 
A,DE2011V,SE014F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16247 	17290 	: 	: 	: 	: 
A,DE2011V,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	207406 b	: 	163183 	166523 	169525 	174201 	178982 	184414 	: 	: 	228052 	230741 
A,DE2011V,SI001F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	75845 	70544 b	70772 	59785 	60964 	60941 b	62821 	64556 	66384 	70692 	75514 	78825 	78666 
A,DE2011V,SI002F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25471 	22989 b	23365 	15571 	16434 	17280 	18100 	18794 	20174 	22847 	25577 	28139 	29092 
A,DE2011V,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23152 	27496 	28357 	28628 	29695 	31119 	32554 	33911 	35371 	36797 	54870 	: 
A,DE2011V,SK001F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4362 	5781 	6144 	6162 	6434 	7049 	7415 	7826 	8190 	8664 	13688 	: 
A,DE2011V,SK002F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2715 	3306 	3372 	3428 	3525 	3608 	3737 	3855 	3939 	4060 	4984 	: 
A,DE2011V,SK003F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	445 	546 	579 	565 	608 	632 	662 	693 	712 	718 	898 	: 
A,DE2011V,SK004F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	563 	670 	696 	694 	726 	770 	920 	952 	1046 	1069 	1409 	: 
A,DE2011V,SK005F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1067 	1161 	1161 	1170 	1190 	1211 	1234 	1255 	1295 	1315 	2223 	: 
A,DE2011V,SK006F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	489 	593 	600 	596 	631 	648 	674 	716 	762 	790 	1146 	: 
A,DE2011V,SK007F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	456 	537 	573 	606 	624 	661 	704 	755 	794 	817 	1509 	: 
A,DE2011V,SK008F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	284 	369 	387 	414 	452 	471 	488 	523 	534 	553 	797 	: 
A,DE2011V,UK001F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2480152 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK002F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	315865 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK003F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	71457 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK004F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	75606 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK006F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50878 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK007F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	51385 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK008F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	233021 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK009F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43187 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK010F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60492 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK011F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	56717 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK013F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49114 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK014F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	122695 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK015F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26735 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK016F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32308 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK017F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13846 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK018F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5775 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK022F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26294 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK024F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	58335 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK025F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17007 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK026F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20623 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK028F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60565 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK042F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12312 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK048F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8237 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK068F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32041 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK070F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14007 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK071F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25695 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK073F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	30236 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK092F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27045 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK104F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	40626 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK105F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7237 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK108F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23331 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK109F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9822 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK110F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16521 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK113F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17292 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK117F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17037 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK119F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10238 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK120F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13304 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2011V,UK121F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9761 d	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2012V,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1004268 	1066114 	: 	: 	: 	: 	: 	: 	: 	: 
A,DE2012V,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1257210 	1268081 	1304676 	1334942 	1353775 	1376432 	1413750 	1453319 	1478859 	1514866 
A,DE2012V,BE001F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	523822 	531560 	549602 	557966 	559615 	565180 	575315 	585480 	640685 	653048 
A,DE2012V,BE002F	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	137712 	138826 	142221 	145458 	147856 	150271 	155521 	159463 	163309 	167049 
